ID,Label,Age,fnlwgt,Education-num,Capital-gain,Capital-loss,Hours-per-week
CLI1750,<=50K,49,297884,9,4064,0,50
CLI1751,>50K,35,99146,9,0,0,50
CLI1752,>50K,42,288154,10,0,0,89
CLI1753,>50K,37,271767,14,0,0,45
CLI1754,>50K,43,506329,13,15024,0,40
CLI1755,<=50K,31,197689,9,0,0,38
CLI1756,>50K,55,206487,10,0,0,40
CLI1757,<=50K,58,116901,9,0,0,25
CLI1758,<=50K,46,213408,10,0,0,40
CLI1759,<=50K,43,245487,9,0,0,40
CLI1760,<=50K,32,211751,11,0,0,40
CLI1761,<=50K,37,186191,9,0,0,45
CLI1762,>50K,32,101352,10,0,0,32
CLI1763,<=50K,34,122116,10,0,0,40
CLI1764,<=50K,30,278502,9,0,0,62
CLI1765,<=50K,19,318264,10,0,0,30
CLI1766,<=50K,40,141583,10,0,0,35
CLI1767,<=50K,54,249860,7,0,0,10
CLI1768,<=50K,51,102904,9,0,0,43
CLI1769,<=50K,24,341294,9,0,0,40
CLI1770,<=50K,26,369166,10,0,0,65
CLI1771,<=50K,17,250541,6,0,0,20
CLI1772,<=50K,25,245628,10,0,0,15
CLI1773,>50K,38,107909,13,0,0,40
CLI1774,>50K,56,282023,14,0,0,40
CLI1775,<=50K,21,155818,9,0,0,20
CLI1776,<=50K,56,175127,9,0,0,35
CLI1777,>50K,38,200904,13,0,0,30
CLI1778,<=50K,26,94392,7,0,0,20
CLI1779,<=50K,26,167106,9,0,0,40
CLI1780,<=50K,33,272411,13,0,0,40
CLI1781,<=50K,68,124686,4,0,0,10
CLI1782,<=50K,28,169069,9,0,0,40
CLI1783,<=50K,43,227298,13,0,0,45
CLI1784,<=50K,22,134192,10,0,0,10
CLI1785,<=50K,58,216824,9,0,0,30
CLI1786,<=50K,54,54377,14,0,0,40
CLI1787,<=50K,20,164922,9,0,0,40
CLI1788,<=50K,41,317539,10,0,0,40
CLI1789,<=50K,42,263608,10,0,0,40
CLI1790,>50K,46,375675,8,0,0,35
CLI1791,<=50K,28,293926,9,0,1740,30
CLI1792,<=50K,39,194668,9,0,0,16
CLI1793,>50K,47,124973,11,15024,0,50
CLI1794,<=50K,24,34246,13,0,0,40
CLI1795,<=50K,39,211785,9,0,0,20
CLI1796,<=50K,31,78602,12,0,0,40
CLI1797,>50K,50,57758,11,0,0,60
CLI1798,<=50K,65,266081,9,0,0,40
CLI1799,<=50K,90,187749,12,0,0,20
CLI1800,<=50K,24,249046,13,0,0,40
CLI1801,>50K,69,185039,9,9386,0,12
CLI1802,<=50K,24,161638,9,0,0,40
CLI1803,<=50K,42,121287,9,0,0,45
CLI1804,<=50K,34,84119,9,0,0,40
CLI1805,<=50K,55,325007,12,0,0,25
CLI1806,<=50K,44,222635,3,0,0,40
CLI1807,<=50K,29,220692,11,0,0,40
CLI1808,<=50K,29,174163,10,0,0,40
CLI1809,<=50K,21,118401,10,0,0,30
CLI1810,<=50K,38,344480,9,4064,0,40
CLI1811,<=50K,53,188772,9,0,0,30
CLI1812,<=50K,29,163167,9,0,0,40
CLI1813,>50K,37,30529,13,0,2415,50
CLI1814,<=50K,23,197613,10,0,0,40
CLI1815,>50K,28,233796,10,7298,0,32
CLI1816,<=50K,25,156334,6,0,0,40
CLI1817,<=50K,20,217421,9,0,0,40
CLI1818,<=50K,20,133515,10,0,0,40
CLI1819,<=50K,65,171584,13,0,0,40
CLI1820,<=50K,43,159449,9,0,0,40
CLI1821,<=50K,63,201631,5,0,0,40
CLI1822,>50K,33,140206,15,0,0,40
CLI1823,<=50K,25,308144,13,0,0,40
CLI1824,<=50K,24,291355,10,0,0,60
CLI1825,>50K,56,247337,13,0,0,50
CLI1826,>50K,49,81973,10,0,0,40
CLI1827,<=50K,30,185177,7,0,0,49
CLI1828,<=50K,56,242670,10,0,0,40
CLI1829,<=50K,45,160440,9,0,0,42
CLI1830,>50K,42,258589,9,0,0,60
CLI1831,<=50K,31,48189,9,0,0,45
CLI1832,>50K,29,490332,10,0,0,45
CLI1833,<=50K,36,215392,13,0,0,40
CLI1834,<=50K,60,153072,9,0,0,5
CLI1835,>50K,59,98361,10,0,0,40
CLI1836,<=50K,53,215990,10,0,0,35
CLI1837,<=50K,23,185575,13,0,0,40
CLI1838,<=50K,44,83508,15,2354,0,99
CLI1839,<=50K,62,194167,9,2174,0,40
CLI1840,<=50K,56,184598,5,0,0,99
CLI1841,>50K,33,176992,14,0,0,40
CLI1842,<=50K,25,282631,9,0,0,40
CLI1843,<=50K,40,301007,13,0,0,60
CLI1844,<=50K,61,220342,4,0,0,30
CLI1845,<=50K,26,127202,9,0,0,40
CLI1846,<=50K,54,279881,11,0,0,40
CLI1847,<=50K,46,357338,13,0,0,40
CLI1848,<=50K,32,171111,13,0,0,37
CLI1849,<=50K,57,226875,4,0,0,50
CLI1850,<=50K,32,210926,7,0,0,40
CLI1851,>50K,36,184456,15,27828,0,50
CLI1852,<=50K,41,180096,13,0,0,35
CLI1853,<=50K,23,200677,6,0,0,40
CLI1854,<=50K,55,189933,9,0,0,45
CLI1855,<=50K,29,106972,14,0,0,35
CLI1856,<=50K,44,151504,10,0,0,50
CLI1857,<=50K,46,112320,13,0,0,50
CLI1858,<=50K,47,93208,9,0,0,75
CLI1859,>50K,50,158680,14,0,0,50
CLI1860,<=50K,88,187097,15,0,0,40
CLI1861,<=50K,63,64448,9,0,0,40
CLI1862,>50K,50,184424,10,0,1902,38
CLI1863,>50K,31,279015,14,0,2415,70
CLI1864,>50K,34,213226,13,0,0,65
CLI1865,>50K,52,254285,16,0,1887,70
CLI1866,<=50K,42,102085,9,0,0,15
CLI1867,<=50K,23,121471,13,0,0,40
CLI1868,>50K,53,177647,9,0,0,40
CLI1869,<=50K,25,267012,11,0,0,45
CLI1870,<=50K,42,195821,9,0,0,40
CLI1871,<=50K,45,256649,9,0,0,40
CLI1872,>50K,48,158924,9,0,0,40
CLI1873,<=50K,30,101266,9,0,0,40
CLI1874,<=50K,20,66917,7,0,0,40
CLI1875,<=50K,40,34987,13,0,0,53
CLI1876,<=50K,35,194828,10,0,0,40
CLI1877,<=50K,20,320047,6,0,0,40
CLI1878,<=50K,62,88579,9,0,0,38
CLI1879,>50K,38,242080,10,0,0,55
CLI1880,>50K,51,183173,9,0,0,40
CLI1881,<=50K,21,221661,9,0,0,35
CLI1882,<=50K,20,270517,9,0,0,40
CLI1883,<=50K,27,129528,10,0,0,40
CLI1884,<=50K,36,247600,12,0,0,40
CLI1885,>50K,45,117409,10,0,0,40
CLI1886,>50K,43,191196,10,0,0,55
CLI1887,<=50K,27,288341,9,0,0,32
CLI1888,<=50K,39,185099,9,0,0,40
CLI1889,<=50K,30,214063,10,0,0,72
CLI1890,>50K,38,207202,9,0,0,48
CLI1891,>50K,39,132879,13,0,1887,40
CLI1892,<=50K,20,201204,9,0,0,40
CLI1893,>50K,35,90273,4,0,0,40
CLI1894,<=50K,30,337908,12,0,0,20
CLI1895,<=50K,33,159574,4,0,0,45
CLI1896,<=50K,29,161478,13,0,0,40
CLI1897,<=50K,45,367037,9,0,0,40
CLI1898,<=50K,31,332379,9,0,0,40
CLI1899,<=50K,20,199268,10,0,0,20
CLI1900,<=50K,56,103948,7,0,0,40
CLI1901,<=50K,28,291374,8,0,0,40
CLI1902,>50K,47,98012,14,7688,0,40
CLI1903,<=50K,35,207568,4,0,0,75
CLI1904,<=50K,38,182609,13,0,0,50
CLI1905,<=50K,41,57233,13,0,0,40
CLI1906,<=50K,30,345122,15,0,0,50
CLI1907,<=50K,44,111275,9,0,0,38
CLI1908,<=50K,29,160786,9,0,0,55
CLI1909,<=50K,52,146579,9,0,0,40
CLI1910,<=50K,39,103710,9,0,0,60
CLI1911,<=50K,66,185336,9,0,0,35
CLI1912,<=50K,19,129620,6,0,0,30
CLI1913,<=50K,33,184306,9,0,0,30
CLI1914,<=50K,49,157569,9,0,0,40
CLI1915,>50K,57,225334,15,15024,0,35
CLI1916,>50K,40,111483,14,0,0,50
CLI1917,<=50K,47,149116,14,0,0,50
CLI1918,>50K,40,30682,9,0,0,45
CLI1919,>50K,43,137126,10,0,0,40
CLI1920,<=50K,54,365049,10,0,0,40
CLI1921,>50K,44,149943,15,0,0,60
CLI1922,<=50K,30,370990,14,0,0,40
CLI1923,<=50K,19,375114,9,0,0,40
CLI1924,>50K,54,86837,9,0,1902,40
CLI1925,<=50K,28,134890,13,0,0,40
CLI1926,<=50K,51,191965,9,0,0,32
CLI1927,<=50K,23,115244,13,0,0,60
CLI1928,<=50K,24,326587,10,0,0,40
CLI1929,<=50K,25,160261,13,0,0,35
CLI1930,>50K,47,102583,9,0,0,30
CLI1931,<=50K,24,27939,10,0,0,24
CLI1932,<=50K,38,200153,9,0,0,60
CLI1933,<=50K,27,259840,13,0,0,45
CLI1934,>50K,32,316589,13,0,0,40
CLI1935,<=50K,44,187322,13,0,0,40
CLI1936,<=50K,23,140462,9,0,0,40
CLI1937,<=50K,48,192779,10,0,0,40
CLI1938,<=50K,28,177119,14,0,0,80
CLI1939,<=50K,67,127543,6,2414,0,80
CLI1940,<=50K,18,152545,9,0,0,8
CLI1941,<=50K,32,34104,10,0,0,40
CLI1942,<=50K,55,132887,9,3411,0,40
CLI1943,<=50K,35,29874,10,0,0,40
CLI1944,<=50K,36,111387,6,0,0,40
CLI1945,<=50K,20,406641,10,0,0,35
CLI1946,<=50K,37,393360,10,0,0,30
CLI1947,<=50K,65,299494,7,1797,0,40
CLI1948,<=50K,31,357145,16,0,0,48
CLI1949,<=50K,46,94809,10,0,0,30
CLI1950,<=50K,36,250791,9,0,0,48
CLI1951,<=50K,47,104068,9,0,0,40
CLI1952,<=50K,20,528616,3,0,0,40
CLI1953,<=50K,18,147612,9,0,0,8
CLI1954,<=50K,19,291509,8,0,0,28
CLI1955,<=50K,28,35032,13,0,0,50
CLI1956,>50K,43,35662,16,0,0,70
CLI1957,<=50K,53,188644,1,0,0,40
CLI1958,<=50K,32,184833,6,0,0,40
CLI1959,<=50K,35,171327,9,0,0,40
CLI1960,<=50K,47,229394,7,0,0,55
CLI1961,<=50K,46,107231,10,0,1740,40
CLI1962,>50K,41,29762,9,0,0,52
CLI1963,<=50K,21,231053,9,0,0,30
CLI1964,<=50K,24,275093,9,0,0,36
CLI1965,>50K,48,219021,15,0,0,35
CLI1966,<=50K,34,193565,7,0,0,40
CLI1967,>50K,38,54816,11,0,0,40
CLI1968,>50K,51,28765,15,0,0,60
CLI1969,>50K,34,142897,14,7298,0,35
CLI1970,>50K,48,173243,16,0,0,45
CLI1971,>50K,32,222205,10,0,0,40
CLI1972,<=50K,17,47771,7,0,0,20
CLI1973,<=50K,60,199085,6,0,0,40
CLI1974,<=50K,23,215616,9,0,0,40
CLI1975,<=50K,32,207113,6,0,0,40
CLI1976,<=50K,33,125249,9,0,0,40
CLI1977,<=50K,78,33186,4,0,0,60
CLI1978,<=50K,23,181820,10,0,0,40
CLI1979,<=50K,26,203492,9,0,0,40
CLI1980,<=50K,20,181370,10,0,0,40
CLI1981,<=50K,32,141410,9,0,0,40
CLI1982,>50K,40,146908,9,0,1902,40
CLI1983,<=50K,23,283499,9,0,0,40
CLI1984,<=50K,73,247355,9,0,0,16
CLI1985,<=50K,61,154600,9,0,0,4
CLI1986,<=50K,44,208277,9,0,0,45
CLI1987,<=50K,38,36989,13,3908,0,70
CLI1988,>50K,28,167336,9,0,0,45
CLI1989,>50K,57,42298,14,15024,0,40
CLI1990,<=50K,55,194290,9,0,0,40
CLI1991,<=50K,32,188246,9,0,0,40
CLI1992,>50K,38,261241,10,0,0,45
CLI1993,>50K,31,172304,10,0,0,50
CLI1994,>50K,47,123219,14,0,0,38
CLI1995,>50K,40,240504,13,0,0,45
CLI1996,<=50K,69,165017,9,2538,0,40
CLI1997,<=50K,30,246439,10,0,0,40
CLI1998,<=50K,23,178272,13,0,0,40
CLI1999,<=50K,45,270842,10,0,0,40
CLI2000,<=50K,49,169042,9,0,625,40
CLI2001,<=50K,41,165798,3,0,0,40
CLI2002,<=50K,31,331126,13,0,0,48
CLI2003,>50K,41,19914,13,0,0,40
CLI2004,<=50K,39,91996,9,0,0,40
CLI2005,<=50K,54,145419,9,0,1672,50
CLI2006,<=50K,42,262425,10,0,0,50
CLI2007,>50K,37,198841,11,0,0,40
CLI2008,>50K,32,127610,13,0,1902,32
CLI2009,<=50K,27,161087,9,0,0,40
CLI2010,<=50K,31,201292,9,0,0,40
CLI2011,<=50K,35,334999,9,0,0,45
CLI2012,<=50K,44,268098,8,0,0,36
CLI2013,<=50K,36,405644,9,0,0,35
CLI2014,<=50K,26,242651,10,0,0,48
CLI2015,<=50K,46,24728,9,0,0,48
CLI2016,<=50K,37,126743,2,0,0,53
CLI2017,<=50K,37,191342,2,0,0,40
CLI2018,>50K,40,141649,11,0,0,40
CLI2019,<=50K,54,257765,4,0,0,40
CLI2020,<=50K,40,184857,9,0,0,40
CLI2021,<=50K,79,103684,9,0,0,40
CLI2022,>50K,60,106118,9,0,0,70
CLI2023,<=50K,26,122206,9,0,0,40
CLI2024,<=50K,40,109969,7,0,0,20
CLI2025,<=50K,63,267101,13,0,0,60
CLI2026,>50K,41,125461,10,0,0,40
CLI2027,<=50K,40,235371,11,0,0,40
CLI2028,>50K,25,169905,11,27828,0,40
CLI2029,<=50K,77,147284,9,0,0,14
CLI2030,<=50K,65,174904,9,0,0,40
CLI2031,<=50K,28,327533,9,3908,0,40
CLI2032,<=50K,29,200511,13,0,0,50
CLI2033,<=50K,58,202652,9,0,0,37
CLI2034,<=50K,50,30682,14,0,0,50
CLI2035,>50K,60,85995,14,0,0,50
CLI2036,>50K,47,131002,13,0,0,50
CLI2037,<=50K,31,113667,9,0,0,25
CLI2038,<=50K,25,512771,5,0,0,45
CLI2039,<=50K,31,409622,13,0,0,36
CLI2040,<=50K,64,69525,9,0,0,20
CLI2041,<=50K,41,88368,9,0,0,50
CLI2042,>50K,58,239523,9,0,0,45
CLI2043,<=50K,43,122749,9,0,0,55
CLI2044,<=50K,42,317078,9,0,0,40
CLI2045,>50K,48,265295,13,0,0,40
CLI2046,<=50K,33,236396,9,0,0,35
CLI2047,<=50K,33,142383,12,0,0,36
CLI2048,<=50K,67,179285,13,0,0,30
CLI2049,<=50K,38,188612,10,0,0,45
CLI2050,>50K,41,57924,10,7688,0,50
CLI2051,>50K,47,119199,10,0,0,35
CLI2052,<=50K,59,120617,9,0,0,40
CLI2053,<=50K,21,275421,10,0,0,40
CLI2054,<=50K,28,142764,9,0,0,48
CLI2055,<=50K,21,212114,10,0,0,8
CLI2056,>50K,44,173704,13,0,0,40
CLI2057,>50K,42,276218,9,0,0,40
CLI2058,>50K,36,128516,9,0,0,40
CLI2059,<=50K,26,35917,10,0,0,50
CLI2060,>50K,44,188808,11,0,0,40
CLI2061,<=50K,22,167868,9,0,0,30
CLI2062,>50K,51,120173,11,3103,0,50
CLI2063,<=50K,69,143849,7,0,0,20
CLI2064,<=50K,64,342494,9,0,0,40
CLI2065,<=50K,28,98010,10,0,0,40
CLI2066,<=50K,25,50053,9,0,0,40
CLI2067,>50K,36,166549,13,0,0,55
CLI2068,<=50K,60,210064,9,0,0,40
CLI2069,<=50K,31,225053,9,0,0,45
CLI2070,<=50K,29,178649,9,0,0,20
CLI2071,<=50K,42,125461,13,4650,0,35
CLI2072,<=50K,55,52953,9,0,0,40
CLI2073,<=50K,62,54878,9,0,0,25
CLI2074,>50K,37,151835,15,0,0,45
CLI2075,<=50K,29,105598,10,0,0,58
CLI2076,<=50K,31,397467,9,0,0,40
CLI2077,<=50K,33,249716,9,0,0,45
CLI2078,<=50K,38,229180,13,0,0,40
CLI2079,<=50K,42,184682,12,0,0,40
CLI2080,<=50K,53,88506,13,0,0,40
CLI2081,>50K,51,138847,13,0,0,40
CLI2082,<=50K,22,223515,13,0,0,20
CLI2083,<=50K,32,113838,10,0,0,99
CLI2084,<=50K,37,144322,11,0,0,43
CLI2085,<=50K,74,209454,3,0,0,40
CLI2086,<=50K,50,184007,10,0,0,40
CLI2087,<=50K,75,239038,10,0,0,16
CLI2088,<=50K,31,259705,9,0,0,40
CLI2089,>50K,46,125892,10,0,0,40
CLI2090,<=50K,20,36235,12,0,0,40
CLI2091,<=50K,26,128553,10,0,0,40
CLI2092,<=50K,39,189623,13,0,0,60
CLI2093,>50K,45,210364,9,15024,0,80
CLI2094,>50K,34,177675,10,0,0,50
CLI2095,<=50K,38,201454,10,0,0,40
CLI2096,<=50K,24,51973,13,0,0,20
CLI2097,<=50K,57,188330,9,0,0,78
CLI2098,<=50K,21,212780,8,0,0,20
CLI2099,>50K,40,153238,13,0,1902,32
CLI2100,<=50K,43,133584,9,0,0,40
CLI2101,<=50K,45,179135,9,0,0,40
CLI2102,<=50K,45,263982,10,0,0,40
CLI2103,<=50K,68,116903,11,0,2149,40
CLI2104,<=50K,33,279524,9,0,0,40
CLI2105,<=50K,45,175925,9,0,0,40
CLI2106,<=50K,47,186805,9,0,0,35
CLI2107,<=50K,30,340899,15,0,1590,80
CLI2108,<=50K,22,190483,10,0,0,48
CLI2109,<=50K,44,195881,10,0,0,45
CLI2110,<=50K,24,698418,10,0,0,25
CLI2111,<=50K,24,99970,13,0,0,40
CLI2112,<=50K,22,141297,10,0,0,40
CLI2113,>50K,59,354037,15,15024,0,50
CLI2114,<=50K,61,201965,9,0,0,40
CLI2115,>50K,38,107302,10,0,0,60
CLI2116,>50K,70,148065,10,0,0,4
CLI2117,<=50K,21,249957,9,0,0,40
CLI2118,<=50K,55,190508,10,0,0,35
CLI2119,<=50K,44,162028,7,0,0,44
CLI2120,>50K,47,36169,14,0,0,60
CLI2121,<=50K,31,29152,8,0,0,40
CLI2122,<=50K,78,184759,4,1797,0,15
CLI2123,<=50K,50,257933,10,0,0,40
CLI2124,<=50K,23,381741,12,0,1721,20
CLI2125,<=50K,60,160339,10,0,0,40
CLI2126,<=50K,64,192695,3,0,0,70
CLI2127,<=50K,67,36876,9,0,0,55
CLI2128,<=50K,38,65466,13,0,0,50
CLI2129,<=50K,23,275818,10,0,1974,40
CLI2130,<=50K,57,24127,13,0,0,8
CLI2131,<=50K,19,165289,10,0,0,40
CLI2132,>50K,43,145441,13,0,0,38
CLI2133,<=50K,19,52114,10,0,0,10
CLI2134,<=50K,48,229846,11,0,0,40
CLI2135,<=50K,61,210464,9,0,0,35
CLI2136,<=50K,30,191571,9,0,0,36
CLI2137,<=50K,44,171424,10,0,2205,35
CLI2138,<=50K,33,124052,9,0,0,40
CLI2139,<=50K,48,240629,9,0,0,65
CLI2140,<=50K,27,131298,6,0,0,48
CLI2141,<=50K,19,86150,7,0,0,19
CLI2142,<=50K,50,260579,9,0,0,40
CLI2143,<=50K,20,194630,9,0,0,40
CLI2144,>50K,40,216237,13,0,0,45
CLI2145,<=50K,60,308608,9,0,0,50
CLI2146,<=50K,65,144822,5,0,0,45
CLI2147,<=50K,18,200047,8,0,0,35
CLI2148,<=50K,20,181032,10,0,0,40
CLI2149,<=50K,56,104996,9,0,0,40
CLI2150,>50K,39,167728,13,0,0,40
CLI2151,<=50K,22,298489,10,0,0,40
CLI2152,<=50K,19,430471,7,0,0,40
CLI2153,<=50K,34,127195,10,0,0,40
CLI2154,<=50K,23,117789,13,0,0,40
CLI2155,>50K,38,247111,9,0,0,40
CLI2156,<=50K,40,271393,12,0,0,40
CLI2157,>50K,50,48358,9,7688,0,40
CLI2158,<=50K,31,87950,11,0,0,40
CLI2159,<=50K,34,532379,10,0,0,40
CLI2160,>50K,51,172962,16,0,0,40
CLI2161,<=50K,36,188834,9,0,0,40
CLI2162,<=50K,25,224361,9,0,0,40
CLI2163,<=50K,19,530454,9,0,0,50
CLI2164,<=50K,33,226629,10,0,0,35
CLI2165,<=50K,63,111963,10,0,0,16
CLI2166,<=50K,42,367049,14,4650,0,40
CLI2167,<=50K,51,249339,9,0,0,40
CLI2168,<=50K,22,32921,10,0,0,20
CLI2169,<=50K,21,190761,6,0,0,70
CLI2170,<=50K,46,253116,13,0,0,40
CLI2171,<=50K,54,197481,10,0,0,40
CLI2172,<=50K,17,170320,7,0,0,8
CLI2173,<=50K,57,35884,9,0,0,40
CLI2174,<=50K,27,188519,9,0,0,40
CLI2175,<=50K,44,164043,9,0,0,40
CLI2176,<=50K,58,53481,14,0,0,35
CLI2177,>50K,53,22978,14,0,0,50
CLI2178,<=50K,64,223830,5,0,0,38
CLI2179,<=50K,48,49278,12,0,0,40
CLI2180,<=50K,51,49017,9,0,0,24
CLI2181,<=50K,52,195635,9,0,2051,38
CLI2182,<=50K,66,31362,10,0,0,20
CLI2183,>50K,37,202683,10,0,0,48
CLI2184,<=50K,41,252058,13,0,0,40
CLI2185,<=50K,17,369909,6,0,0,20
CLI2186,<=50K,28,149734,9,0,0,52
CLI2187,<=50K,43,248094,9,0,0,40
CLI2188,<=50K,52,176134,9,0,0,48
CLI2189,>50K,48,184513,13,0,0,80
CLI2190,<=50K,25,182771,10,0,0,40
CLI2191,>50K,60,116707,10,7298,0,40
CLI2192,<=50K,60,168223,13,0,0,30
CLI2193,>50K,66,186324,13,0,0,5
CLI2194,>50K,33,182556,13,0,0,40
CLI2195,<=50K,75,35724,9,0,0,8
CLI2196,<=50K,24,109307,9,0,0,45
CLI2197,<=50K,32,227160,10,0,0,40
CLI2198,<=50K,43,238530,9,0,0,40
CLI2199,<=50K,47,126204,10,0,0,40
CLI2200,<=50K,33,159322,9,0,0,40
CLI2201,>50K,62,140851,9,0,0,40
CLI2202,<=50K,20,34568,9,3781,0,35
CLI2203,<=50K,41,134130,9,0,0,60
CLI2204,>50K,45,155489,10,0,0,60
CLI2205,<=50K,61,168654,9,0,0,40
CLI2206,<=50K,44,116632,12,0,0,40
CLI2207,<=50K,35,46028,12,0,0,50
CLI2208,>50K,58,331474,9,0,0,20
CLI2209,>50K,38,245372,13,7688,0,45
CLI2210,<=50K,28,209641,9,0,0,32
CLI2211,<=50K,27,141545,9,0,1902,45
CLI2212,<=50K,40,111020,9,0,0,40
CLI2213,<=50K,18,334427,6,0,0,36
CLI2214,<=50K,31,56510,10,0,0,40
CLI2215,<=50K,24,83141,13,0,0,40
CLI2216,<=50K,19,38619,7,0,0,10
CLI2217,<=50K,24,137591,10,0,1762,40
CLI2218,<=50K,53,191025,10,0,0,43
CLI2219,<=50K,25,326370,10,0,0,38
CLI2220,>50K,46,216999,13,0,0,55
CLI2221,<=50K,48,118889,9,2885,0,15
CLI2222,<=50K,27,41099,10,0,0,50
CLI2223,<=50K,20,174063,10,0,0,40
CLI2224,<=50K,34,133861,9,0,0,25
CLI2225,<=50K,24,38151,10,0,0,12
CLI2226,<=50K,68,214521,15,0,0,16
CLI2227,<=50K,31,236861,9,0,0,60
CLI2228,<=50K,36,206521,9,0,0,40
CLI2229,<=50K,49,79627,10,0,0,40
CLI2230,>50K,36,107302,14,0,0,60
CLI2231,>50K,31,104509,13,0,0,65
CLI2232,<=50K,65,316093,15,0,1668,40
CLI2233,<=50K,42,242564,4,0,2205,40
CLI2234,>50K,37,49115,14,0,0,60
CLI2235,>50K,57,37345,15,0,0,36
CLI2236,<=50K,30,208068,9,0,0,40
CLI2237,>50K,31,178623,13,14084,0,60
CLI2238,<=50K,21,56582,10,0,0,10
CLI2239,<=50K,27,220748,9,0,0,48
CLI2240,<=50K,32,164507,9,0,0,40
CLI2241,<=50K,27,80165,10,0,0,20
CLI2242,>50K,33,94235,15,0,0,42
CLI2243,>50K,49,54772,9,3103,0,45
CLI2244,<=50K,26,152035,9,0,0,40
CLI2245,<=50K,24,103064,9,0,0,55
CLI2246,<=50K,33,118500,10,0,0,40
CLI2247,<=50K,54,108933,9,0,0,35
CLI2248,<=50K,18,282394,10,0,0,21
CLI2249,<=50K,20,390817,3,0,0,25
CLI2250,<=50K,45,101656,6,0,0,40
CLI2251,<=50K,29,370242,10,0,0,40
CLI2252,<=50K,47,45857,9,0,0,40
CLI2253,>50K,45,160724,13,0,0,45
CLI2254,<=50K,50,189183,9,0,0,40
CLI2255,<=50K,22,51985,10,0,0,30
CLI2256,<=50K,27,249463,11,0,0,20
CLI2257,<=50K,33,251521,13,0,0,50
CLI2258,<=50K,36,745768,10,0,0,40
CLI2259,<=50K,64,159938,9,2635,0,24
CLI2260,<=50K,23,455361,9,0,0,40
CLI2261,<=50K,38,54953,10,0,0,38
CLI2262,>50K,41,163287,9,7688,0,43
CLI2263,<=50K,39,163278,10,2202,0,44
CLI2264,<=50K,46,164733,14,0,0,41
CLI2265,<=50K,36,136028,5,0,0,30
CLI2266,<=50K,33,190027,9,0,0,20
CLI2267,<=50K,67,105216,10,0,0,16
CLI2268,<=50K,25,114838,15,0,0,8
CLI2269,<=50K,55,276229,10,0,0,40
CLI2270,<=50K,25,335005,10,3137,0,40
CLI2271,<=50K,68,232151,10,2346,0,40
CLI2272,<=50K,40,101272,9,0,0,32
CLI2273,<=50K,23,230315,10,0,0,40
CLI2274,<=50K,24,195808,10,0,0,40
CLI2275,<=50K,33,183612,9,0,0,20
CLI2276,<=50K,25,122745,9,0,1602,40
CLI2277,<=50K,46,155933,13,0,1602,8
CLI2278,<=50K,65,80174,9,1848,0,50
CLI2279,>50K,27,115945,14,0,0,45
CLI2280,<=50K,51,53838,13,0,0,40
CLI2281,<=50K,34,176244,4,0,0,40
CLI2282,<=50K,28,50814,9,0,0,40
CLI2283,>50K,46,102318,10,0,1887,40
CLI2284,<=50K,39,211154,9,0,0,55
CLI2285,<=50K,43,156771,6,0,0,40
CLI2286,<=50K,55,177484,7,0,1672,40
CLI2287,>50K,31,45781,14,14084,0,50
CLI2288,<=50K,20,303565,10,0,0,40
CLI2289,>50K,25,168943,13,0,0,30
CLI2290,>50K,53,79324,9,0,0,40
CLI2291,<=50K,18,174202,9,0,0,60
CLI2292,<=50K,54,292673,2,0,0,35
CLI2293,>50K,32,113364,13,0,0,40
CLI2294,<=50K,42,170649,10,0,0,60
CLI2295,<=50K,37,50837,4,0,0,50
CLI2296,>50K,58,223400,13,0,0,20
CLI2297,<=50K,23,149204,13,0,0,40
CLI2298,<=50K,25,104439,10,0,0,50
CLI2299,<=50K,19,143857,10,0,0,35
CLI2300,<=50K,18,42857,10,0,0,35
CLI2301,<=50K,45,271828,13,0,0,20
CLI2302,<=50K,42,183384,10,0,0,40
CLI2303,<=50K,41,59938,9,0,0,43
CLI2304,<=50K,30,179446,9,0,0,40
CLI2305,>50K,57,222247,8,0,0,40
CLI2306,<=50K,36,118909,12,0,0,40
CLI2307,<=50K,21,147655,9,0,0,35
CLI2308,>50K,35,187053,9,0,0,60
CLI2309,>50K,39,30529,13,0,1887,40
CLI2310,<=50K,30,27207,7,0,0,45
CLI2311,<=50K,20,146706,10,0,0,30
CLI2312,<=50K,19,194095,10,0,0,40
CLI2313,<=50K,45,186256,9,0,0,40
CLI2314,<=50K,22,199426,10,0,0,17
CLI2315,<=50K,22,214399,10,0,0,30
CLI2316,<=50K,62,113440,13,0,0,35
CLI2317,>50K,37,39089,10,3103,0,50
CLI2318,>50K,65,105252,9,0,0,40
CLI2319,<=50K,30,103649,10,0,0,40
CLI2320,>50K,30,115426,13,0,0,40
CLI2321,>50K,50,208630,14,0,0,50
CLI2322,>50K,45,327886,15,0,0,40
CLI2323,<=50K,31,163003,12,0,0,40
CLI2324,<=50K,38,103474,13,0,0,45
CLI2325,<=50K,33,194901,9,0,0,45
CLI2326,<=50K,29,196420,9,0,0,45
CLI2327,>50K,54,71344,14,0,0,50
CLI2328,<=50K,28,45613,10,0,0,40
CLI2329,<=50K,63,86108,9,0,0,6
CLI2330,<=50K,55,177163,14,914,0,50
CLI2331,<=50K,26,166295,13,0,2339,55
CLI2332,<=50K,55,144071,7,0,0,45
CLI2333,<=50K,28,169631,12,0,0,3
